ABLG,AlternateID.s.,CommonName,Phylum,Class,Order,Family,Genus,SpeciesName,Authority,DonatingLab,Collector.ind.,CollectionDate,CruiseID,HaulID,StationID,Equipment.Gear,Locality,Region,StartLatitudeDD,StartLongitudeDD,EndLatitudeDD,EndLongitudeDD,Depth.m.,Temp.degC.,Habitat,Length.mm.,Weight.g.,Age.yrs.,Sex,IdentifiedBy,ReceivedAs,OriginalPreservation,SpecimenLocation,SpecimenPreservation,TissueLocation,TissuePreservation,DNAextracted,ExtractionDate,ExtractionPlate,ExtractionWell,X.DNA.ng.ul,ExtractionVolume.ul.,DNAng,ExtractionGel,DNAquality,DNAlocation,Remaining.DNA.ng.ul,RemainingVolume.ul.,RemainingDNAng,Method,PrepDate,SeqPlateName,i5barcode,i7barcode,MiseqDate,MiseqRawDataLocation,NovaseqDate,NovaseqRawDataLocation,BioProject,BioSampleAccession,Publication.s.
10851,PCOD16S_0637,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,B01,20.195,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10852,PCOD16S_0638,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,C01,14.876,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10853,PCOD16S_0639,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,D01,18.125,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10854,PCOD16S_0640,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,E01,29.44,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10855,PCOD16S_0641,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,F01,16.453,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10856,PCOD16S_0642,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,G01,7.893,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10857,PCOD16S_0643,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,H01,5.779,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10858,PCOD16S_0644,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,A02,17.104,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10859,PCOD16S_0645,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,B02,23.889,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10860,PCOD16S_0646,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,C02,23.663,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10861,PCOD16S_0647,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,D02,5.031,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10862,PCOD16S_0648,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,E02,38.428,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10863,PCOD16S_0649,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,F02,3.289,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10864,PCOD16S_0650,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,G02,18.651,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10865,PCOD16S_0651,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,H02,40.771,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10866,PCOD16S_0652,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,A03,7.984,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10867,PCOD16S_0653,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,B03,35.867,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10868,PCOD16S_0654,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,C03,34.785,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10869,PCOD16S_0655,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,D03,30.754,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10870,PCOD16S_0656,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,E03,<0.000,NA,,,no HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10871,PCOD16S_0657,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,F03,39.011,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10872,PCOD16S_0658,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,G03,25.665,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10873,PCOD16S_0659,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,H03,21.556,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10874,PCOD16S_0660,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,A04,17.694,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10875,PCOD16S_0661,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10876,PCOD16S_0662,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10877,PCOD16S_0663,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10878,PCOD16S_0664,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10879,PCOD16S_0665,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10880,PCOD16S_0666,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10881,PCOD16S_0667,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10882,PCOD16S_0668,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10883,PCOD16S_0669,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10884,PCOD16S_0670,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10885,PCOD16S_0671,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10886,PCOD16S_0672,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10887,PCOD16S_0673,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10888,PCOD16S_0674,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10889,PCOD16S_0675,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10890,PCOD16S_0676,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10891,PCOD16S_0677,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10892,PCOD16S_0678,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10893,PCOD16S_0679,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10894,PCOD16S_0680,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10895,PCOD16S_0681,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10896,PCOD16S_0682,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10897,PCOD16S_0683,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10898,PCOD16S_0684,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10899,PCOD16S_0685,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10900,PCOD16S_0686,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10901,PCOD16S_0687,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10902,PCOD16S_0688,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10903,PCOD16S_0689,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10904,PCOD16S_0690,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10905,PCOD16S_0691,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10906,PCOD16S_0692,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10907,PCOD16S_0693,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10908,PCOD16S_0694,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10909,PCOD16S_0695,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10910,PCOD16S_0696,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10911,PCOD16S_0697,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10912,PCOD16S_0698,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10913,PCOD16S_0699,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,no,n/a,n/a,n/a,,NA,,,,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10914,PCOD16S_0700,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,,Elliot Hammond,"April 10-13, 2017",F/V Ocean Prowler,,,,Pribilof,Bering Sea,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0021,A12,8.108,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10915,1_1,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,Ingrid Spies,,2005,,,,,Japan,Eastern Pacific,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,B04,4.296,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10916,1_2,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,Ingrid Spies,,2005,,,,,Japan,Eastern Pacific,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,C04,5.432,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
10917,1_3,pacific cod,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,,Ingrid Spies,,2005,,,,,Japan,Eastern Pacific,,,,,,,,,,,,,tissue,EtOH,,,NA,,yes,5/18/2022,DNA0022,D04,2.51,NA,,,HMW bands and smearing,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA
